id,cost,category,name,brand,retail_price,department
21023,37.0434999552,jeans,calvin klein jeans men's abraided rocker,calvin klein jeans,69.5,men
21162,44.4404998804,jeans,calvin klein jeans men's platinum rocker,calvin klein jeans,79.5,men
21178,39.2674999638,jeans,calvin klein jeans men's rocker slim straight leg jean,calvin klein jeans,69.5,men
21184,41.4989999165,jeans,calvin klein jeans men's comet rocker,calvin klein jeans,79.5,men
21202,43.8839999372,jeans,calvin klein jeans men's rocker jean,calvin klein jeans,79.5,men
21448,39.5909998259,jeans,calvin klein jeans men's rocker,calvin klein jeans,79.5,men
22734,32.3174999896,shorts,calvin klein jeans men's ripstop cargo short,calvin klein jeans,69.5,men
22826,31.8310000394,shorts,calvin klein jeans men's chino trouser short,calvin klein jeans,69.5,men
22845,33.4295000425,shorts,calvin klein jeans men's film plaid cargo short,calvin klein jeans,69.5,men
22946,32.9429999627,shorts,calvin klein jeans men's transparant plaid cargo short,calvin klein jeans,69.5,men
23590,27.5767705215,shorts,calvin klein jeans men's dry plaid cargo short,calvin klein jeans,52.1300010681,men
23594,21.994500953,shorts,calvin klein jeans mens ripstop cargo shorts black size 38,calvin klein jeans,39.9900016785,men
23635,79.7795003699,outerwear & coats,calvin klein jeans men's plaid peacoat,calvin klein jeans,189.5,men
24384,73.3700001426,outerwear & coats,calvin klein jeans men's distressed denim moto jacket,calvin klein jeans,159.5,men
24389,96.7395003159,outerwear & coats,calvin klein jeans men's structured military jacket,calvin klein jeans,225.5,men
24456,58.7930002296,outerwear & coats,calvin klein jeans men's woven shirt hoody moto jacket,calvin klein jeans,129.5,men
22108,13.4503199295,pants,classroom men's flat front pant,classroom uniforms,28.7399997711,men
23505,11.6161202913,shorts,classroom men's flat front short,classroom uniforms,23.6100006104,men
16186,20.8799999356,tops & tees,crooks and castles the ruler tee,crooks and castles,36.0,men
17871,37.1840000153,fashion hoodies & sweatshirts,crooks and castles the monopoly pullover hoody in red,crooks and castles,64.0,men
49,31.9189999569,tops & tees,kut from the kloth women's ian plaid top,kut from the kloth,59.0,women
598,39.7799999341,tops & tees,kut from the kloth women's litta top,kut from the kloth,68.0,women
794,33.5399999768,sweaters,kut from the kloth women's mariela lace top,kut from the kloth,78.0,women
1241,25.4681694957,sweaters,kut from the kloth women's carol sweater,kut from the kloth,51.8699989319,women
1875,21.2334498656,fashion hoodies & sweatshirts,kut from the kloth women's landon top,kut from the kloth,41.2299995422,women
1999,20.6149997711,fashion hoodies & sweatshirts,kut from the kloth women's garbo top,kut from the kloth,41.2299995422,women
4350,45.9779998846,jeans,kut from the kloth women's diana skinny jean,kut from the kloth,79.0,women
4380,39.1839999482,jeans,kut from the kloth women's catherine boyfriend jean,kut from the kloth,79.0,women
4416,46.0570000447,jeans,kut from the kloth women's diana skinny jean,kut from the kloth,79.0,women
4431,43.1339999335,jeans,kut from the kloth women's natalie bootcut jean,kut from the kloth,79.0,women
4478,36.521000891,jeans,kut from the kloth women's natalie bootcut,kut from the kloth,61.9000015259,women
4524,45.8639999628,jeans,kut from the kloth women's boot cut western jeans,kut from the kloth,78.0,women
4597,44.5559999458,jeans,kut from the kloth women's diana skinny basic jean,kut from the kloth,79.0,women
4648,45.8379998766,jeans,kut from the kloth women's mia skinny,kut from the kloth,82.0,women
4661,32.0583200587,jeans,kut from the kloth women's plus-size catherine boyfriend jean,kut from the kloth,61.1800003052,women
4726,39.973999783400004,jeans,kut from the kloth women's kate boot cut jean,kut from the kloth,79.0,women
4753,43.5079999156,jeans,kut from the kloth women's diana skinny leg jean,kut from the kloth,74.5,women
4814,28.3228798719,jeans,kut from the kloth women's plus-size diana skinny jean,kut from the kloth,52.1599998474,women
4818,23.6048405608,jeans,kut from the kloth women's stevie straight leg jean,kut from the kloth,47.8800010681,women
4832,24.8497205251,jeans,kut from the kloth women's back flap bootcut jean,kut from the kloth,47.8800010681,women
4878,28.8970004448,jeans,kut from the kloth women's farrah baby boot,kut from the kloth,52.5400009155,women
4886,14.7249999456,jeans,kut from the kloth women's brigitte ankle skinny jean,kut from the kloth,25.0,women
4916,34.5077692329,jeans,kut from the kloth women's natalie bootcut jean with rhinestone,kut from the kloth,59.1899986267,women
4938,44.0339999245,jeans,kut from the kloth women's farrah baby bootcut jean,kut from the kloth,82.0,women
4980,28.3555993409,jeans,kut from the kloth women's farrah baby boot,kut from the kloth,54.5299987793,women
5019,30.8379892678,jeans,kut from the kloth women's natalie bootcut jean,kut from the kloth,59.1899986267,women
5400,44.1839999277,pants & capris,kut from the kloth women's trouser flare pant,kut from the kloth,84.0,women
6542,12.9499999806,shorts,kut from the kloth women's 5 pocket bermuda short,kut from the kloth,25.0,women
6557,13.6080000051,shorts,kut from the kloth women's catherine boyfriend short,kut from the kloth,27.0,women
6561,29.1160000055,shorts,kut from the kloth women's natalie bermuda,kut from the kloth,58.0,women
6612,11.7750000209,shorts,kut from the kloth women's pork chop short,kut from the kloth,25.0,women
6622,13.0750000011,shorts,kut from the kloth women's boyfriend animal short,kut from the kloth,25.0,women
6675,35.6200000271,shorts,kut from the kloth women's bermuda trouser short,kut from the kloth,65.0,women
6750,35.6440000385,shorts,kut from the kloth women's plus-size boyfriend roll up short,kut from the kloth,76.0,women
6777,27.8980000354,shorts,kut from the kloth women's double button bermuda,kut from the kloth,58.0,women
6781,28.420000013,shorts,kut from the kloth women's denim short,kut from the kloth,58.0,women
6819,12.9999999888,shorts,kut from the kloth women's gigi roll up short,kut from the kloth,25.0,women
7780,9.4250000664,blazers & jackets,kut from the kloth women's lizzy cape jacket,kut from the kloth,25.0,women
8524,30.849661358,outerwear & coats,kut from the kloth women's vintage downtown coat,kut from the kloth,73.9800033569,women
29032,3.4436898854,accessories,leather in chicago mens trifold genuine leather wallet cow hide id credit card holder,leather in chicago,7.9899997711,men
302,6.3906698535,tops & tees,next level apparel 6640 - ladies short sleeve cvc deep v neck women's tee,next level apparel,11.9899997711,women
28517,10.871850218,accessories,titanium smart money clip,storus corporation,29.9500007629,men
28961,12.3993002842,accessories,storus smart money clip gun metal,storus corporation,29.9500007629,men
29060,13.2079503257,accessories,storus smart black matte money clip,storus corporation,29.9500007629,men
5745,3.7732499002,leggings,womens/ladies black thermal leggings pants,universal textiles,6.4499998093,women
9019,3.5574499047,socks & hosiery,ladies/womens thermal thick chunky wool socks (pack of 3),universal textiles,8.4499998093,women
9111,3.404699931,socks & hosiery,womens extra warm wool thermal socks (pack of 3),universal textiles,9.6999998093,women
9288,3.8799999093,socks & hosiery,womens/ladies ribbed pure 100% cotton socks (pack of 6),universal textiles,9.6999998093,women
25065,5.6742999089,socks,mens plain 100% cotton socks (pack of 6),universal textiles,8.9499998093,men
25085,7.4081498752,socks,mens xl ribbed 100% cotton socks size 11.5 to 14.5 (pack of 6),universal textiles,11.4499998093,men
25287,7.282199878,socks,mens thermal argyle winter socks (pack of 6),universal textiles,11.4499998093,men
27141,11.0838002795,sleep & lounge,mens plain hoodie/sweatshirt & jogging bottoms set,universal textiles,30.4500007629,men
564,20.7099999618,tops & tees,armani exchange statement stagger logo tee,a:x armani exchange,38.0,women
577,28.1279999614,tops & tees,armani exchange open shoulder top,a:x armani exchange,48.0,women
682,41.1839997768,tops & tees,armani exchange contrast a:x pullover,a:x armani exchange,78.0,women
1044,35.9919998348,sweaters,armani exchange turtleneck sweater,a:x armani exchange,88.0,women
1669,36.3480000375,fashion hoodies & sweatshirts,armani exchange a:x fitted hoodie,a:x armani exchange,78.0,women
1680,60.0320000798,fashion hoodies & sweatshirts,armani exchange zippered logo jacket,a:x armani exchange,128.0,women
1753,41.4480000632,fashion hoodies & sweatshirts,armani exchange striped logo jacket,a:x armani exchange,88.0,women
3673,42.8559999764,dresses,armani exchange seamed mini dress,a:x armani exchange,88.0,women
4860,60.4159997925,jeans,armani exchange j57 - white straight leg jean,a:x armani exchange,118.0,women
5341,51.743999925,pants & capris,armani exchange power stretch pant,a:x armani exchange,98.0,women
8825,80.633999872,outerwear & coats,armani exchange faux fur collar jacket,a:x armani exchange,178.0,women
16153,12.8250000067,tops & tees,armani exchange pima v-neck tee,a:x armani exchange,25.0,men
16247,22.7999999151,tops & tees,armani exchange shiny logo tee,a:x armani exchange,38.0,men
16299,14.5249999594,tops & tees,armani exchange pima crew tee,a:x armani exchange,25.0,men
16372,25.7279999256,tops & tees,armani exchange hi tech logo bar tee,a:x armani exchange,48.0,men
16492,28.9919999242,tops & tees,armani exchange a:x wavy stripe tee,a:x armani exchange,48.0,men
16512,31.9579999447,tops & tees,armani exchange tipped pique polo,a:x armani exchange,58.0,men
16584,29.8699998185,tops & tees,armani exchange cotton basic shirt,a:x armani exchange,58.0,men
16596,17.6959999502,tops & tees,armani exchange splatter logo v-neck tee,a:x armani exchange,32.0,men
16621,19.759999983,tops & tees,armani exchange pieced color v-neck tee,a:x armani exchange,38.0,men
16786,33.1759999283,tops & tees,armani exchange color block logo polo,a:x armani exchange,58.0,men
16834,22.3059999757,tops & tees,armani exchange allover city tee,a:x armani exchange,38.0,men
16841,16.8959999084,tops & tees,armani exchange a:x message bar tee,a:x armani exchange,32.0,men
16850,16.3519999981,tops & tees,armani exchange sliced a:x ny t-shirt,a:x armani exchange,32.0,men
16878,24.3599999249,tops & tees,armani exchange long sleeve blurred logo tee,a:x armani exchange,42.0,men
16946,22.0779999383,tops & tees,armani exchange blurred logo tee,a:x armani exchange,38.0,men
17051,35.5639998764,tops & tees,armani exchange a:x sporty polo,a:x armani exchange,68.0,men
17134,14.8400000334,fashion hoodies & sweatshirts,armani exchange long sleeve pima hoody,a:x armani exchange,28.0,men
17135,25.0739999637,fashion hoodies & sweatshirts,armani exchange wide stripe thermal,a:x armani exchange,42.0,men
17212,50.8640001416,fashion hoodies & sweatshirts,armani exchange a:x thermal hoodie,a:x armani exchange,88.0,men
17275,94.2480001152,fashion hoodies & sweatshirts,armani exchange faux shearling zip up sweater,a:x armani exchange,168.0,men
17382,40.092000179,fashion hoodies & sweatshirts,armani exchange striped hoodie,a:x armani exchange,78.0,men
17424,85.2480001897,fashion hoodies & sweatshirts,armani exchange faux fur lined jacket,a:x armani exchange,148.0,men
19096,79.967999965,sweaters,armani exchange furry lined fair isle sweater jack,a:x armani exchange,168.0,men
19175,61.950000044,sweaters,armani exchange patterned shawl collar sweater,a:x armani exchange,118.0,men
19253,40.0399998426,sweaters,armani exchange logo shawl sweater,a:x armani exchange,88.0,men
19265,72.963999968,sweaters,armani exchange quilted zip cardigan,a:x armani exchange,148.0,men
19578,61.9519999027,sweaters,armani exchange stripe trim zip cardigan,a:x armani exchange,128.0,men
19838,80.9399992526,suits & sport coats,armani exchange soho blazer,a:x armani exchange,228.0,men
20077,73.6559995338,suits & sport coats,armani exchange wool item blazer,a:x armani exchange,198.0,men
20938,49.881999962,jeans,armani exchange j130 - sateen skinny jean,a:x armani exchange,98.0,men
20962,70.271999836,jeans,armani exchange j66 - indigo breeze jean,a:x armani exchange,128.0,men
21021,71.4240000248,jeans,armani exchange authentic worn jean,a:x armani exchange,128.0,men
21140,64.8999998681,jeans,armani exchange j130 - colored jean,a:x armani exchange,118.0,men
21169,53.8019998744,jeans,armani exchange j66 - black stretch jean,a:x armani exchange,98.0,men
21236,64.6639998294,jeans,armani exchange true authentic jean,a:x armani exchange,118.0,men
21359,67.9679999202,jeans,armani exchange washed grey jean,a:x armani exchange,128.0,men
21463,43.0319998413,jeans,armani exchange j130 - exclusive skinny jean,a:x armani exchange,88.0,men
21847,60.1600000858,pants,armani exchange soho dress pant,a:x armani exchange,128.0,men
22048,37.9280001521,pants,armani exchange relaxed logo pant,a:x armani exchange,88.0,men
22130,42.2400000393,pants,armani exchange roll up utility pant,a:x armani exchange,88.0,men
22305,34.788000036,pants,armani exchange sateen chino,a:x armani exchange,78.0,men
22392,41.0960000977,pants,armani exchange tape detail track pant,a:x armani exchange,88.0,men
22813,36.6520000547,shorts,armani exchange papertouch cargo short,a:x armani exchange,68.0,men
22898,35.4959999919,shorts,armani exchange zip pocket cargo short,a:x armani exchange,68.0,men
23745,66.0800001025,outerwear & coats,armani exchange cotton pvc moto jacket,a:x armani exchange,160.0,men
23941,82.1700001918,outerwear & coats,armani exchange shiny diamond quilted puffer jacke,a:x armani exchange,198.0,men
23950,52.992000103,outerwear & coats,armani exchange a:x sporty fleece jacket,a:x armani exchange,128.0,men
24248,43.0220001268,outerwear & coats,armani exchange a:x thermal jacket,a:x armani exchange,98.0,men
